date,ticker,expiry,option_type,strike,underlying_price,implied_volatility,delta,bid,ask,volume,open_interest
2025-10-20,AAPL,2025-11-21,C,157.56,140.67,0.22211,0.1,1.22,1.28,155,4829
2025-10-20,AAPL,2025-11-21,C,149.11,140.67,0.225917,0.25,1.24,1.3,44,3387
2025-10-20,AAPL,2025-11-21,C,140.67,140.67,0.238608,0.5,1.32,1.37,112,21
2025-10-20,AAPL,2025-11-21,P,140.67,140.67,0.238608,-0.5,1.32,1.37,256,3821
2025-10-20,AAPL,2025-11-21,P,132.23,140.67,0.251299,-0.25,1.39,1.44,149,1661
2025-10-20,AAPL,2025-11-21,P,123.79,140.67,0.256375,-0.1,1.42,1.47,328,984
2025-10-20,AAPL,2025-12-19,C,157.56,140.67,0.23331,0.1,1.29,1.34,139,4737
2025-10-20,AAPL,2025-12-19,C,149.11,140.67,0.237117,0.25,1.31,1.36,220,1232
2025-10-20,AAPL,2025-12-19,C,140.67,140.67,0.249808,0.5,1.38,1.43,359,1941
2025-10-20,AAPL,2025-12-19,P,140.67,140.67,0.249808,-0.5,1.38,1.43,167,4810
2025-10-20,AAPL,2025-12-19,P,132.23,140.67,0.262499,-0.25,1.45,1.5,9,2959
2025-10-20,AAPL,2025-12-19,P,123.79,140.67,0.267575,-0.1,1.48,1.53,72,2827
2025-10-21,AAPL,2025-11-15,C,156.37,139.62,0.215504,0.1,1.18,1.22,352,4331
2025-10-21,AAPL,2025-11-15,C,148.0,139.62,0.219911,0.25,1.2,1.25,23,2465
2025-10-21,AAPL,2025-11-15,C,139.62,139.62,0.234602,0.5,1.29,1.33,107,4187
2025-10-21,AAPL,2025-11-15,P,139.62,139.62,0.234602,-0.5,1.29,1.33,13,2058
2025-10-21,AAPL,2025-11-15,P,131.24,139.62,0.249293,-0.25,1.36,1.42,442,2294
2025-10-21,AAPL,2025-11-15,P,122.87,139.62,0.25517,-0.1,1.4,1.45,388,1054
2025-10-21,AAPL,2025-11-22,C,156.37,139.62,0.218304,0.1,1.19,1.25,117,4890
2025-10-21,AAPL,2025-11-22,C,148.0,139.62,0.222711,0.25,1.22,1.27,247,3463
2025-10-21,AAPL,2025-11-22,C,139.62,139.62,0.237402,0.5,1.3,1.35,192,3759
2025-10-21,AAPL,2025-11-22,P,139.62,139.62,0.237402,-0.5,1.3,1.35,376,3518
2025-10-21,AAPL,2025-11-22,P,131.24,139.62,0.252093,-0.25,1.38,1.44,6,2947
2025-10-21,AAPL,2025-11-22,P,122.87,139.62,0.25797,-0.1,1.41,1.47,197,1530
2025-10-21,AAPL,2025-12-20,C,156.37,139.62,0.229504,0.1,1.25,1.31,284,4410
2025-10-21,AAPL,2025-12-20,C,148.0,139.62,0.233911,0.25,1.28,1.33,78,1172
2025-10-21,AAPL,2025-12-20,C,139.62,139.62,0.248602,0.5,1.36,1.41,314,3782
2025-10-21,AAPL,2025-12-20,P,139.62,139.62,0.248602,-0.5,1.36,1.42,187,791
2025-10-21,AAPL,2025-12-20,P,131.24,139.62,0.263293,-0.25,1.45,1.49,223,2070
2025-10-21,AAPL,2025-12-20,P,122.87,139.62,0.26917,-0.1,1.48,1.52,131,4902
2025-10-22,AAPL,2025-11-16,C,155.93,139.22,0.212688,0.1,1.16,1.21,486,1143
2025-10-22,AAPL,2025-11-16,C,147.57,139.22,0.217105,0.25,1.18,1.23,399,4923
2025-10-22,AAPL,2025-11-16,C,139.22,139.22,0.23183,0.5,1.27,1.32,376,54
2025-10-22,AAPL,2025-11-16,P,139.22,139.22,0.23183,-0.5,1.27,1.31,259,4892
2025-10-22,AAPL,2025-11-16,P,130.87,139.22,0.246555,-0.25,1.34,1.4,302,1060
2025-10-22,AAPL,2025-11-16,P,122.51,139.22,0.252445,-0.1,1.38,1.43,156,393
2025-10-22,AAPL,2025-11-23,C,155.93,139.22,0.215488,0.1,1.17,1.23,387,638
2025-10-22,AAPL,2025-11-23,C,147.57,139.22,0.219905,0.25,1.2,1.25,445,4698
2025-10-22,AAPL,2025-11-23,C,139.22,139.22,0.23463,0.5,1.28,1.33,288,2318
2025-10-22,AAPL,2025-11-23,P,139.22,139.22,0.23463,-0.5,1.29,1.33,72,1702
2025-10-22,AAPL,2025-11-23,P,130.87,139.22,0.249355,-0.25,1.37,1.41,53,1330
2025-10-22,AAPL,2025-11-23,P,122.51,139.22,0.255245,-0.1,1.39,1.45,220,232
2025-10-22,AAPL,2025-12-21,C,155.93,139.22,0.226688,0.1,1.23,1.29,222,396
2025-10-22,AAPL,2025-12-21,C,147.57,139.22,0.231105,0.25,1.26,1.31,175,2266
2025-10-22,AAPL,2025-12-21,C,139.22,139.22,0.24583,0.5,1.34,1.4,394,1003
2025-10-22,AAPL,2025-12-21,P,139.22,139.22,0.24583,-0.5,1.35,1.39,227,3746
2025-10-22,AAPL,2025-12-21,P,130.87,139.22,0.260555,-0.25,1.42,1.48,113,3498
2025-10-22,AAPL,2025-12-21,P,122.51,139.22,0.266445,-0.1,1.46,1.5,381,1307
2025-10-23,AAPL,2025-11-17,C,157.16,140.32,0.194101,0.1,1.06,1.12,181,3014
2025-10-23,AAPL,2025-11-17,C,148.74,140.32,0.198377,0.25,1.09,1.14,326,1308
2025-10-23,AAPL,2025-11-17,C,140.32,140.32,0.212628,0.5,1.16,1.22,83,3641
2025-10-23,AAPL,2025-11-17,P,140.32,140.32,0.212628,-0.5,1.17,1.21,370,4689
2025-10-23,AAPL,2025-11-17,P,131.9,140.32,0.22688,-0.25,1.25,1.3,399,1673
2025-10-23,AAPL,2025-11-17,P,123.48,140.32,0.232581,-0.1,1.28,1.33,168,3629
2025-10-23,AAPL,2025-11-24,C,157.16,140.32,0.196901,0.1,1.08,1.13,472,2897
2025-10-23,AAPL,2025-11-24,C,148.74,140.32,0.201177,0.25,1.1,1.16,442,984
2025-10-23,AAPL,2025-11-24,C,140.32,140.32,0.215428,0.5,1.18,1.24,21,1787
2025-10-23,AAPL,2025-11-24,P,140.32,140.32,0.215428,-0.5,1.18,1.23,389,3495
2025-10-23,AAPL,2025-11-24,P,131.9,140.32,0.22968,-0.25,1.26,1.32,487,2206
2025-10-23,AAPL,2025-11-24,P,123.48,140.32,0.235381,-0.1,1.29,1.35,462,4515
2025-10-23,AAPL,2025-12-22,C,157.16,140.32,0.208101,0.1,1.14,1.2,95,4123
2025-10-23,AAPL,2025-12-22,C,148.74,140.32,0.212377,0.25,1.17,1.21,34,2102
2025-10-23,AAPL,2025-12-22,C,140.32,140.32,0.226628,0.5,1.25,1.3,41,230
2025-10-23,AAPL,2025-12-22,P,140.32,140.32,0.226628,-0.5,1.24,1.3,158,1624
2025-10-23,AAPL,2025-12-22,P,131.9,140.32,0.24088,-0.25,1.33,1.37,150,1303
2025-10-23,AAPL,2025-12-22,P,123.48,140.32,0.246581,-0.1,1.36,1.41,340,1696
2025-10-24,AAPL,2025-11-18,C,155.37,138.73,0.198689,0.1,1.08,1.13,461,1286
2025-10-24,AAPL,2025-11-18,C,147.05,138.73,0.202818,0.25,1.1,1.15,69,4133
2025-10-24,AAPL,2025-11-18,C,138.73,138.73,0.216582,0.5,1.18,1.22,300,2568
2025-10-24,AAPL,2025-11-18,P,138.73,138.73,0.216582,-0.5,1.18,1.23,343,2874
2025-10-24,AAPL,2025-11-18,P,130.4,138.73,0.230347,-0.25,1.25,1.31,113,3123
2025-10-24,AAPL,2025-11-18,P,122.08,138.73,0.235852,-0.1,1.28,1.34,126,4358
2025-10-24,AAPL,2025-11-25,C,155.37,138.73,0.201489,0.1,1.1,1.14,379,1213
2025-10-24,AAPL,2025-11-25,C,147.05,138.73,0.205618,0.25,1.12,1.16,341,1963
2025-10-24,AAPL,2025-11-25,C,138.73,138.73,0.219382,0.5,1.19,1.24,99,1170
2025-10-24,AAPL,2025-11-25,P,138.73,138.73,0.219382,-0.5,1.2,1.24,459,1913
2025-10-24,AAPL,2025-11-25,P,130.4,138.73,0.233147,-0.25,1.27,1.32,394,3443
2025-10-24,AAPL,2025-11-25,P,122.08,138.73,0.238652,-0.1,1.29,1.35,450,1020
2025-10-24,AAPL,2025-12-23,C,155.37,138.73,0.212689,0.1,1.16,1.2,417,4823
2025-10-24,AAPL,2025-12-23,C,147.05,138.73,0.216818,0.25,1.18,1.23,117,2965
2025-10-24,AAPL,2025-12-23,C,138.73,138.73,0.230582,0.5,1.25,1.3,97,386
2025-10-24,AAPL,2025-12-23,P,138.73,138.73,0.230582,-0.5,1.25,1.31,342,3131
2025-10-24,AAPL,2025-12-23,P,130.4,138.73,0.244347,-0.25,1.33,1.38,374,2702
2025-10-24,AAPL,2025-12-23,P,122.08,138.73,0.249852,-0.1,1.36,1.41,420,1280
2025-10-27,AAPL,2025-11-21,C,155.42,138.76,0.220938,0.1,1.2,1.25,112,179
2025-10-27,AAPL,2025-11-21,C,147.09,138.76,0.224638,0.25,1.22,1.27,57,4643
2025-10-27,AAPL,2025-11-21,C,138.76,138.76,0.236971,0.5,1.29,1.34,334,2072
2025-10-27,AAPL,2025-11-21,P,138.76,138.76,0.236971,-0.5,1.29,1.34,208,4010
2025-10-27,AAPL,2025-11-21,P,130.44,138.76,0.249305,-0.25,1.36,1.41,491,4251
2025-10-27,AAPL,2025-11-21,P,122.11,138.76,0.254238,-0.1,1.39,1.43,314,4623
2025-10-27,AAPL,2025-11-28,C,155.42,138.76,0.223738,0.1,1.21,1.27,75,2600
2025-10-27,AAPL,2025-11-28,C,147.09,138.76,0.227438,0.25,1.24,1.29,388,1071
2025-10-27,AAPL,2025-11-28,C,138.76,138.76,0.239771,0.5,1.31,1.36,469,1021
2025-10-27,AAPL,2025-11-28,P,138.76,138.76,0.239771,-0.5,1.31,1.35,76,4904
2025-10-27,AAPL,2025-11-28,P,130.44,138.76,0.252105,-0.25,1.38,1.42,351,2969
2025-10-27,AAPL,2025-11-28,P,122.11,138.76,0.257038,-0.1,1.4,1.45,497,1859
2025-10-27,AAPL,2025-12-26,C,155.42,138.76,0.234938,0.1,1.28,1.33,336,1681
2025-10-27,AAPL,2025-12-26,C,147.09,138.76,0.238638,0.25,1.3,1.35,145,4805
2025-10-27,AAPL,2025-12-26,C,138.76,138.76,0.250971,0.5,1.37,1.42,68,4866
2025-10-27,AAPL,2025-12-26,P,138.76,138.76,0.250971,-0.5,1.37,1.42,416,3039
2025-10-27,AAPL,2025-12-26,P,130.44,138.76,0.263305,-0.25,1.44,1.48,40,323
2025-10-27,AAPL,2025-12-26,P,122.11,138.76,0.268238,-0.1,1.46,1.52,82,2874
2025-10-28,AAPL,2025-11-22,C,154.76,138.18,0.233234,0.1,1.26,1.32,474,1559
2025-10-28,AAPL,2025-11-22,C,146.47,138.18,0.236916,0.25,1.28,1.34,169,1646
2025-10-28,AAPL,2025-11-22,C,138.18,138.18,0.249192,0.5,1.35,1.41,102,1347
2025-10-28,AAPL,2025-11-22,P,138.18,138.18,0.249192,-0.5,1.36,1.4,403,3493
2025-10-28,AAPL,2025-11-22,P,129.89,138.18,0.261467,-0.25,1.42,1.47,11,4747
2025-10-28,AAPL,2025-11-22,P,121.6,138.18,0.266377,-0.1,1.45,1.5,75,1161
2025-10-28,AAPL,2025-11-29,C,154.76,138.18,0.236034,0.1,1.28,1.33,306,4620
2025-10-28,AAPL,2025-11-29,C,146.47,138.18,0.239716,0.25,1.3,1.35,457,4469
2025-10-28,AAPL,2025-11-29,C,138.18,138.18,0.251992,0.5,1.37,1.41,493,4627
2025-10-28,AAPL,2025-11-29,P,138.18,138.18,0.251992,-0.5,1.37,1.42,286,3345
2025-10-28,AAPL,2025-11-29,P,129.89,138.18,0.264267,-0.25,1.44,1.48,445,305
2025-10-28,AAPL,2025-11-29,P,121.6,138.18,0.269177,-0.1,1.46,1.52,89,4973
2025-10-28,AAPL,2025-12-27,C,154.76,138.18,0.247234,0.1,1.34,1.39,14,4719
2025-10-28,AAPL,2025-12-27,C,146.47,138.18,0.250916,0.25,1.37,1.41,242,781
2025-10-28,AAPL,2025-12-27,C,138.18,138.18,0.263192,0.5,1.43,1.48,250,1962
2025-10-28,AAPL,2025-12-27,P,138.18,138.18,0.263192,-0.5,1.43,1.48,259,1979
2025-10-28,AAPL,2025-12-27,P,129.89,138.18,0.275467,-0.25,1.5,1.54,402,3655
2025-10-28,AAPL,2025-12-27,P,121.6,138.18,0.280377,-0.1,1.52,1.58,35,3442
2025-10-29,AAPL,2025-11-23,C,154.32,137.79,0.241094,0.1,1.3,1.36,302,1255
2025-10-29,AAPL,2025-11-23,C,146.06,137.79,0.245156,0.25,1.32,1.38,5,2841
2025-10-29,AAPL,2025-11-23,C,137.79,137.79,0.258699,0.5,1.4,1.45,23,426
2025-10-29,AAPL,2025-11-23,P,137.79,137.79,0.258699,-0.5,1.4,1.45,210,4698
2025-10-29,AAPL,2025-11-23,P,129.52,137.79,0.272241,-0.25,1.47,1.53,290,4823
2025-10-29,AAPL,2025-11-23,P,121.25,137.79,0.277658,-0.1,1.5,1.56,489,981
2025-10-29,AAPL,2025-11-30,C,154.32,137.79,0.243894,0.1,1.32,1.37,410,1753
2025-10-29,AAPL,2025-11-30,C,146.06,137.79,0.247956,0.25,1.34,1.39,194,793
2025-10-29,AAPL,2025-11-30,C,137.79,137.79,0.261499,0.5,1.41,1.47,358,3633
2025-10-29,AAPL,2025-11-30,P,137.79,137.79,0.261499,-0.5,1.42,1.46,331,1863
2025-10-29,AAPL,2025-11-30,P,129.52,137.79,0.275041,-0.25,1.49,1.54,427,3740
2025-10-29,AAPL,2025-11-30,P,121.25,137.79,0.280458,-0.1,1.52,1.58,395,1613
2025-10-29,AAPL,2025-12-28,C,154.32,137.79,0.255094,0.1,1.38,1.43,33,2970
2025-10-29,AAPL,2025-12-28,C,146.06,137.79,0.259156,0.25,1.4,1.45,55,2525
2025-10-29,AAPL,2025-12-28,C,137.79,137.79,0.272699,0.5,1.48,1.52,317,846
2025-10-29,AAPL,2025-12-28,P,137.79,137.79,0.272699,-0.5,1.48,1.53,195,4575
2025-10-29,AAPL,2025-12-28,P,129.52,137.79,0.286241,-0.25,1.55,1.6,367,1256
2025-10-29,AAPL,2025-12-28,P,121.25,137.79,0.291658,-0.1,1.58,1.63,473,4746
2025-10-30,AAPL,2025-11-24,C,155.67,138.99,0.228869,0.1,1.25,1.29,226,3443
2025-10-30,AAPL,2025-11-24,C,147.33,138.99,0.233369,0.25,1.27,1.32,431,3371
2025-10-30,AAPL,2025-11-24,C,138.99,138.99,0.248369,0.5,1.36,1.4,469,22
2025-10-30,AAPL,2025-11-24,P,138.99,138.99,0.248369,-0.5,1.36,1.4,496,3526
2025-10-30,AAPL,2025-11-24,P,130.65,138.99,0.263369,-0.25,1.44,1.49,469,1103
2025-10-30,AAPL,2025-11-24,P,122.31,138.99,0.269369,-0.1,1.47,1.52,380,3764
2025-10-30,AAPL,2025-12-01,C,155.67,138.99,0.231669,0.1,1.27,1.31,227,3461
2025-10-30,AAPL,2025-12-01,C,147.33,138.99,0.236169,0.25,1.29,1.34,318,1859
2025-10-30,AAPL,2025-12-01,C,138.99,138.99,0.251169,0.5,1.37,1.43,413,4474
2025-10-30,AAPL,2025-12-01,P,138.99,138.99,0.251169,-0.5,1.37,1.42,162,165
2025-10-30,AAPL,2025-12-01,P,130.65,138.99,0.266169,-0.25,1.46,1.5,493,1031
2025-10-30,AAPL,2025-12-01,P,122.31,138.99,0.272169,-0.1,1.49,1.54,180,4594
2025-10-30,AAPL,2025-12-29,C,155.67,138.99,0.242869,0.1,1.32,1.38,372,1536
2025-10-30,AAPL,2025-12-29,C,147.33,138.99,0.247369,0.25,1.35,1.4,485,192
2025-10-30,AAPL,2025-12-29,C,138.99,138.99,0.262369,0.5,1.43,1.48,465,326
2025-10-30,AAPL,2025-12-29,P,138.99,138.99,0.262369,-0.5,1.43,1.49,243,4335
2025-10-30,AAPL,2025-12-29,P,130.65,138.99,0.277369,-0.25,1.52,1.56,427,3499
2025-10-30,AAPL,2025-12-29,P,122.31,138.99,0.283369,-0.1,1.55,1.6,327,4008
2025-10-31,AAPL,2025-11-25,C,156.4,139.64,0.204292,0.1,1.12,1.16,45,3202
2025-10-31,AAPL,2025-11-25,C,148.02,139.64,0.20969,0.25,1.15,1.19,351,2927
2025-10-31,AAPL,2025-11-25,C,139.64,139.64,0.227683,0.5,1.25,1.29,142,3427
2025-10-31,AAPL,2025-11-25,P,139.64,139.64,0.227683,-0.5,1.24,1.3,185,556
2025-10-31,AAPL,2025-11-25,P,131.26,139.64,0.245676,-0.25,1.35,1.4,204,3670
2025-10-31,AAPL,2025-11-25,P,122.88,139.64,0.252873,-0.1,1.39,1.43,107,2836
2025-10-31,AAPL,2025-12-02,C,156.4,139.64,0.207092,0.1,1.13,1.18,461,1780
2025-10-31,AAPL,2025-12-02,C,148.02,139.64,0.21249,0.25,1.16,1.22,105,2558
2025-10-31,AAPL,2025-12-02,C,139.64,139.64,0.230483,0.5,1.26,1.31,371,712
2025-10-31,AAPL,2025-12-02,P,139.64,139.64,0.230483,-0.5,1.27,1.31,7,263
2025-10-31,AAPL,2025-12-02,P,131.26,139.64,0.248476,-0.25,1.36,1.42,205,4414
2025-10-31,AAPL,2025-12-02,P,122.88,139.64,0.255673,-0.1,1.4,1.46,370,1006
2025-10-31,AAPL,2025-12-30,C,156.4,139.64,0.218292,0.1,1.19,1.24,321,3982
2025-10-31,AAPL,2025-12-30,C,148.02,139.64,0.22369,0.25,1.22,1.28,416,586
2025-10-31,AAPL,2025-12-30,C,139.64,139.64,0.241683,0.5,1.32,1.38,13,811
2025-10-31,AAPL,2025-12-30,P,139.64,139.64,0.241683,-0.5,1.33,1.37,351,4506
2025-10-31,AAPL,2025-12-30,P,131.26,139.64,0.259676,-0.25,1.43,1.48,214,1870
2025-10-31,AAPL,2025-12-30,P,122.88,139.64,0.266873,-0.1,1.47,1.52,447,4907
2025-11-03,AAPL,2025-11-28,C,158.19,141.24,0.2303,0.1,1.27,1.33,273,1678
2025-11-03,AAPL,2025-11-28,C,149.72,141.24,0.235806,0.25,1.31,1.35,166,2115
2025-11-03,AAPL,2025-11-28,C,141.24,141.24,0.254159,0.5,1.41,1.46,137,1037
2025-11-03,AAPL,2025-11-28,P,141.24,141.24,0.254159,-0.5,1.41,1.46,128,3182
2025-11-03,AAPL,2025-11-28,P,132.77,141.24,0.272512,-0.25,1.51,1.57,111,3618
2025-11-03,AAPL,2025-11-28,P,124.29,141.24,0.279853,-0.1,1.55,1.61,212,2051
2025-11-03,AAPL,2025-12-05,C,158.19,141.24,0.2331,0.1,1.29,1.34,332,2488
2025-11-03,AAPL,2025-12-05,C,149.72,141.24,0.238606,0.25,1.32,1.37,134,550
2025-11-03,AAPL,2025-12-05,C,141.24,141.24,0.256959,0.5,1.43,1.47,297,867
2025-11-03,AAPL,2025-12-05,P,141.24,141.24,0.256959,-0.5,1.43,1.48,67,4867
2025-11-03,AAPL,2025-12-05,P,132.77,141.24,0.275312,-0.25,1.53,1.58,283,2152
2025-11-03,AAPL,2025-12-05,P,124.29,141.24,0.282653,-0.1,1.57,1.62,40,3348
2025-11-03,AAPL,2026-01-02,C,158.19,141.24,0.2443,0.1,1.36,1.4,182,2244
2025-11-03,AAPL,2026-01-02,C,149.72,141.24,0.249806,0.25,1.38,1.44,209,313
2025-11-03,AAPL,2026-01-02,C,141.24,141.24,0.268159,0.5,1.49,1.54,333,2741
2025-11-03,AAPL,2026-01-02,P,141.24,141.24,0.268159,-0.5,1.49,1.54,436,4913
2025-11-03,AAPL,2026-01-02,P,132.77,141.24,0.286512,-0.25,1.59,1.65,216,2523
2025-11-03,AAPL,2026-01-02,P,124.29,141.24,0.293853,-0.1,1.64,1.68,339,2945
2025-11-04,AAPL,2025-11-29,C,157.98,141.06,0.222939,0.1,1.23,1.29,488,4128
2025-11-04,AAPL,2025-11-29,C,149.52,141.06,0.228136,0.25,1.27,1.31,150,3565
2025-11-04,AAPL,2025-11-29,C,141.06,141.06,0.245459,0.5,1.36,1.41,342,3408
2025-11-04,AAPL,2025-11-29,P,141.06,141.06,0.245459,-0.5,1.36,1.41,71,2505
2025-11-04,AAPL,2025-11-29,P,132.59,141.06,0.262783,-0.25,1.46,1.51,318,1478
2025-11-04,AAPL,2025-11-29,P,124.13,141.06,0.269712,-0.1,1.5,1.54,147,4140
2025-11-04,AAPL,2025-12-06,C,157.98,141.06,0.225739,0.1,1.24,1.3,463,4285
2025-11-04,AAPL,2025-12-06,C,149.52,141.06,0.230936,0.25,1.28,1.33,29,476
2025-11-04,AAPL,2025-12-06,C,141.06,141.06,0.248259,0.5,1.38,1.42,8,4215
2025-11-04,AAPL,2025-12-06,P,141.06,141.06,0.248259,-0.5,1.37,1.43,327,4833
2025-11-04,AAPL,2025-12-06,P,132.59,141.06,0.265583,-0.25,1.48,1.52,154,2761
2025-11-04,AAPL,2025-12-06,P,124.13,141.06,0.272512,-0.1,1.51,1.57,280,1177
2025-11-04,AAPL,2026-01-03,C,157.98,141.06,0.236939,0.1,1.31,1.37,289,2966
2025-11-04,AAPL,2026-01-03,C,149.52,141.06,0.242136,0.25,1.35,1.39,105,135
2025-11-04,AAPL,2026-01-03,C,141.06,141.06,0.259459,0.5,1.44,1.49,223,3229
2025-11-04,AAPL,2026-01-03,P,141.06,141.06,0.259459,-0.5,1.44,1.49,325,3922
2025-11-04,AAPL,2026-01-03,P,132.59,141.06,0.276783,-0.25,1.54,1.59,200,3995
2025-11-04,AAPL,2026-01-03,P,124.13,141.06,0.283712,-0.1,1.57,1.63,94,869
2025-11-05,AAPL,2025-11-30,C,157.05,140.22,0.215421,0.1,1.19,1.23,5,1614
2025-11-05,AAPL,2025-11-30,C,148.64,140.22,0.221318,0.25,1.22,1.27,461,4319
2025-11-05,AAPL,2025-11-30,C,140.22,140.22,0.240975,0.5,1.33,1.37,64,2175
2025-11-05,AAPL,2025-11-30,P,140.22,140.22,0.240975,-0.5,1.32,1.38,148,560
2025-11-05,AAPL,2025-11-30,P,131.81,140.22,0.260632,-0.25,1.43,1.49,493,4710
2025-11-05,AAPL,2025-11-30,P,123.4,140.22,0.268495,-0.1,1.49,1.53,483,773
2025-11-05,AAPL,2025-12-07,C,157.05,140.22,0.218221,0.1,1.19,1.25,252,997
2025-11-05,AAPL,2025-12-07,C,148.64,140.22,0.224118,0.25,1.24,1.28,158,4761
2025-11-05,AAPL,2025-12-07,C,140.22,140.22,0.243775,0.5,1.34,1.4,271,3282
2025-11-05,AAPL,2025-12-07,P,140.22,140.22,0.243775,-0.5,1.34,1.39,18,4596
2025-11-05,AAPL,2025-12-07,P,131.81,140.22,0.263432,-0.25,1.45,1.5,277,3295
2025-11-05,AAPL,2025-12-07,P,123.4,140.22,0.271295,-0.1,1.49,1.55,112,3269
2025-11-05,AAPL,2026-01-04,C,157.05,140.22,0.229421,0.1,1.26,1.31,11,1954
2025-11-05,AAPL,2026-01-04,C,148.64,140.22,0.235318,0.25,1.29,1.34,344,2617
2025-11-05,AAPL,2026-01-04,C,140.22,140.22,0.254975,0.5,1.41,1.45,153,2246
2025-11-05,AAPL,2026-01-04,P,140.22,140.22,0.254975,-0.5,1.4,1.46,405,2088
2025-11-05,AAPL,2026-01-04,P,131.81,140.22,0.274632,-0.25,1.52,1.56,78,1422
2025-11-05,AAPL,2026-01-04,P,123.4,140.22,0.282495,-0.1,1.56,1.61,256,3969
2025-11-06,AAPL,2025-12-01,C,156.75,139.95,0.228023,0.1,1.25,1.3,403,4055
2025-11-06,AAPL,2025-12-01,C,148.35,139.95,0.23424,0.25,1.29,1.33,415,879
2025-11-06,AAPL,2025-12-01,C,139.95,139.95,0.254964,0.5,1.4,1.46,393,2757
2025-11-06,AAPL,2025-12-01,P,139.95,139.95,0.254964,-0.5,1.4,1.46,347,4192
2025-11-06,AAPL,2025-12-01,P,131.56,139.95,0.275688,-0.25,1.51,1.57,385,326
2025-11-06,AAPL,2025-12-01,P,123.16,139.95,0.283978,-0.1,1.56,1.62,58,3546
2025-11-06,AAPL,2025-12-08,C,156.75,139.95,0.230823,0.1,1.27,1.31,270,4659
2025-11-06,AAPL,2025-12-08,C,148.35,139.95,0.23704,0.25,1.3,1.35,2,4439
2025-11-06,AAPL,2025-12-08,C,139.95,139.95,0.257764,0.5,1.42,1.47,314,2638
2025-11-06,AAPL,2025-12-08,P,139.95,139.95,0.257764,-0.5,1.42,1.46,72,4572
2025-11-06,AAPL,2025-12-08,P,131.56,139.95,0.278488,-0.25,1.53,1.58,182,40
2025-11-06,AAPL,2025-12-08,P,123.16,139.95,0.286778,-0.1,1.59,1.63,428,3890
2025-11-06,AAPL,2026-01-05,C,156.75,139.95,0.242023,0.1,1.33,1.38,440,2997
2025-11-06,AAPL,2026-01-05,C,148.35,139.95,0.24824,0.25,1.36,1.42,171,1404
2025-11-06,AAPL,2026-01-05,C,139.95,139.95,0.268964,0.5,1.48,1.53,300,1208
2025-11-06,AAPL,2026-01-05,P,139.95,139.95,0.268964,-0.5,1.48,1.54,257,4302
2025-11-06,AAPL,2026-01-05,P,131.56,139.95,0.289688,-0.25,1.6,1.64,142,2648
2025-11-06,AAPL,2026-01-05,P,123.16,139.95,0.297978,-0.1,1.64,1.69,148,4800
2025-11-07,AAPL,2025-12-02,C,157.07,140.25,0.209454,0.1,1.15,1.2,310,4644
2025-11-07,AAPL,2025-12-02,C,148.66,140.25,0.216465,0.25,1.19,1.24,499,2756
2025-11-07,AAPL,2025-12-02,C,140.25,140.25,0.239836,0.5,1.32,1.37,238,3091
2025-11-07,AAPL,2025-12-02,P,140.25,140.25,0.239836,-0.5,1.32,1.37,368,4838
2025-11-07,AAPL,2025-12-02,P,131.83,140.25,0.263206,-0.25,1.45,1.5,181,689
2025-11-07,AAPL,2025-12-02,P,123.42,140.25,0.272555,-0.1,1.5,1.56,19,4106
2025-11-07,AAPL,2025-12-09,C,157.07,140.25,0.212254,0.1,1.16,1.22,475,3746
2025-11-07,AAPL,2025-12-09,C,148.66,140.25,0.219265,0.25,1.21,1.25,299,3213
2025-11-07,AAPL,2025-12-09,C,140.25,140.25,0.242636,0.5,1.34,1.38,456,992
2025-11-07,AAPL,2025-12-09,P,140.25,140.25,0.242636,-0.5,1.33,1.39,10,3698
2025-11-07,AAPL,2025-12-09,P,131.83,140.25,0.266006,-0.25,1.47,1.51,406,565
2025-11-07,AAPL,2025-12-09,P,123.42,140.25,0.275355,-0.1,1.52,1.57,371,569
2025-11-07,AAPL,2026-01-06,C,157.07,140.25,0.223454,0.1,1.23,1.28,36,921
2025-11-07,AAPL,2026-01-06,C,148.66,140.25,0.230465,0.25,1.27,1.31,144,1577
2025-11-07,AAPL,2026-01-06,C,140.25,140.25,0.253836,0.5,1.39,1.45,422,1716
2025-11-07,AAPL,2026-01-06,P,140.25,140.25,0.253836,-0.5,1.4,1.45,430,3732
2025-11-07,AAPL,2026-01-06,P,131.83,140.25,0.277206,-0.25,1.53,1.58,459,3720
2025-11-07,AAPL,2026-01-06,P,123.42,140.25,0.286555,-0.1,1.58,1.63,168,3046
2025-11-10,AAPL,2025-12-05,C,157.31,140.46,0.211167,0.1,1.16,1.21,286,3553
2025-11-10,AAPL,2025-12-05,C,148.88,140.46,0.218352,0.25,1.2,1.25,401,736
2025-11-10,AAPL,2025-12-05,C,140.46,140.46,0.242302,0.5,1.33,1.39,436,3687
2025-11-10,AAPL,2025-12-05,P,140.46,140.46,0.242302,-0.5,1.34,1.38,455,4374
2025-11-10,AAPL,2025-12-05,P,132.03,140.46,0.266253,-0.25,1.47,1.52,218,1226
2025-11-10,AAPL,2025-12-05,P,123.6,140.46,0.275833,-0.1,1.52,1.58,87,1242
2025-11-10,AAPL,2025-12-12,C,157.31,140.46,0.213967,0.1,1.18,1.23,230,1845
